id,director
183190,"Willis Goldbeck, nan, Willis Goldbeck, nan"
183218,Walter Doniger
183247,"Philip Dunne, nan, nan"
183252,Yves Simoneau
183258,"nan, George Isaac, George Isaac"
183336,"Constantina Voulgaris, Constantina Voulgaris, nan, nan, nan, nan, nan"
183339,Eric Cochran
183383,"Dinos Dimopoulos, Dinos Dimopoulos"
183386,Jon Moritsugu
183388,Dinos Dimopoulos
183412,"nan, Colin Theys, Colin Theys, nan, Andrew Gernhard, Andrew Gernhard, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
183433,"Nate Taylor, nan"
183635,Damiano Damiani
183654,"nan, nan, M.S. Sathyu, M.S. Sathyu, nan, nan, nan, nan, nan, nan, nan"
183662,"Malik Bader, Sonny Mallhi"
183672,Melody Gilbert
183825,"Ray Enright, nan, nan"
183827,"Cedric Gibbons, nan, nan, nan, nan, Richard Thorpe, nan, J. Walter Ruben, nan, nan"
183832,"King Vidor, King Vidor, nan"
183836,"nan, nan, Mona Achache, nan, nan, nan, Anthony Marciano, Anthony Marciano, Anthony Marciano, nan, nan, nan, nan, nan"
183855,"nan, Bruno Barreto, nan"
183859,"Joseph Strick, Joseph Strick, Joseph Strick, Richard Pearce, Haskell Wexler, nan, nan"
183871,"John Edginton, John Edginton, John Edginton, Bestor Cram, nan, nan, nan, nan"
183889,Sidney Lumet
183894,"nan, Jim O'Hanlon"
183910,"Dan M. Kinem, Levi Peretic, Dan M. Kinem, Dan M. Kinem, Dan M. Kinem, Levi Peretic, Levi Peretic, nan, nan, nan, nan, Levi Peretic, nan"
183932,"Rex Ingram, nan"
183946,Chris Chan Lee
183955,"Mel Chionglo, nan"
183962,"Yves Boisset, nan, nan, nan, nan, nan"
183964,Mario Monicelli
184002,"Aki Kaurismäki, Aki Kaurismäki, nan"
184020,"nan, nan, Danièle Thompson, Danièle Thompson, nan, nan, nan, nan, nan"
184061,"Boris Sagal, nan"
184080,"Thibaut de Longeville, Bobbito Garcia, Bobbito Garcia, Bobbito Garcia, Kevin Couliau, Kevin Couliau"
184098,"Tim Story, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Rob Hardy, nan, nan"
184125,"nan, nan, Uwe Boll, nan, Uwe Boll, nan, Uwe Boll, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
184129,"Ray Enright, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
184143,"nan, Rod Hardy, nan, nan, nan, nan, nan, nan, nan"
184149,"Jason Wise, Jason Wise"
184155,"Nikolay Lebedev, nan, nan, Nikita Mikhalkov, nan, Nikolay Lebedev, Mikhail Mestetskiy, nan"
184219,Banjong Pisanthanakun
184260,"Ivane Perestiani, Ivane Perestiani, Ivane Perestiani"
184267,"Phil Rosen, nan, nan, nan"
184314,"François Ozon, François Ozon, nan, nan, nan, nan, nan, nan, nan, nan"
184315,"nan, Mark Helfrich, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Brett Ratner, Brett Ratner, Peter Berg, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, John Bruno, nan, nan, nan, nan"
184322,"Cheech Marin, Tommy Chong, Branden Chambers, Eric D. Chambers, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
184323,"Diederik Van Rooijen, nan, nan, nan"
184328,"Jean Yarbrough, nan"
184341,"Jonathan Jakubowicz, Jonathan Jakubowicz, Ethan Maniquis, nan"
184345,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Michael Tiddes, nan, nan, nan"
184346,"nan, nan, nan, nan, nan, Scott Derrickson, Scott Derrickson, nan, nan, nan, Lauro Chartrand, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
184351,"nan, nan, nan, John Brahm"
184352,"nan, nan, nan, nan, nan, nan, Xavier Dolan, Xavier Dolan, Xavier Dolan, Xavier Dolan, Xavier Dolan, nan, André Turpin, nan, nan, nan, nan, nan, nan, nan, nan"
184363,"nan, Dziga Vertov, nan, nan, nan, nan, nan"
184395,nan
184402,Walter Ruttmann
184440,"J.M.R. Luna, Daric Loo, Daric Loo, Daric Loo, nan, Andy Palmer, nan, nan, nan, nan, nan, nan, nan, nan, nan"
184507,Wesley Ruggles
184522,Ralph Steiner
184530,"nan, nan, nan, nan, nan, James Redford, James Redford, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
184561,"Tim Disney, Bill Haney, Bill Haney, nan, nan"
184578,"nan, nan, Charles Jarrott, nan"
184608,"nan, nan, Noriko Takao"
184681,"Alina Marazzi, Alina Marazzi, nan, nan, nan"
184710,"Filip Maciejewicz, Filip Maciejewicz"
184741,"nan, nan, nan, nan, nan, Lloyd Bacon, nan, nan, nan, nan, nan, nan, nan"
184781,"nan, Robert Markowitz, John Herzfeld"
184795,"nan, Sidney Lumet, Sidney Lumet, nan, nan, nan, nan, nan, nan, nan, nan"
184799,"Sidney Lumet, nan, nan"
184802,"nan, nan, Alexander Hall"
184819,"Julien Duvivier, Julien Duvivier, Jacques Feyder, nan, nan, nan, nan, nan"
184824,"John Cromwell, nan, nan, nan, nan"
184835,"Harry Shearer, Harry Shearer"
184846,Joel Allen Schroeder
184862,"Walter Lang, Dorothy Davenport"
184866,Paul Osborne
184868,Xie Jin
184885,"James Young, James Young, nan, nan, nan, nan"
184936,"nan, nan, nan, nan, William A. Wellman, nan, nan, nan, David Lewis, nan, nan, nan, nan"
184958,"B. Reeves Eason, Armand Schaefer, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
184992,"Maria Sole Tognazzi, Ivan Cotroneo, nan, Maria Sole Tognazzi, nan, nan, nan, nan, nan, nan, nan"
185008,"nan, Ayan Mukherjee, Ayan Mukherjee"
185057,Elem Klimov
185078,"nan, nan, Federico Fellini, nan, nan, nan, Alberto Lattuada, nan, nan"
185110,"Rokuro Mochizuki, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
185111,"Thanasis Vengos, nan, Thanasis Vengos, nan, nan, Dinos Katsouridis, nan, nan, Dinos Katsouridis, nan"
185147,"nan, nan, nan, nan, Arthur Dreifuss, Arthur Dreifuss, Arthur Dreifuss, nan, nan, nan"
185153,"Ismail Merchant, nan, nan, nan, Ismail Merchant, nan, nan, Ismail Merchant, James Ivory, nan, nan"
185154,"James Ivory, nan, Ismail Merchant, nan, nan, nan, nan"
185156,"James Ivory, nan, Ismail Merchant, Richard Robbins, nan, nan"
185158,Grace Lee
185180,"Jerónimo Mihura, nan"
185191,Claude Chabrol
185197,Curtis Bernhardt
185207,"Todd Verow, Todd Verow"
185248,"Henry Barrial, Henry Barrial"
185263,"nan, nan, Delbert Mann"
185267,"Paul Hough, Paul Hough, Paul Hough, Paul Hough, John Hough, John Hough, nan, nan, nan, nan, nan, nan, nan, nan, nan"
185273,"William Beaudine, nan"
185289,"William Beaudine, nan, nan"
185291,"Dore Schary, Dore Schary"
185292,John Ford
185326,Michael Kantor
185341,"nan, nan, nan, nan, Jaume Balagueró, Jaume Balagueró, nan, nan, nan, nan, nan, nan, nan"
185354,"Piotr Szulkin, Piotr Szulkin"
185444,"Jeremy Newberger, Jeremy Newberger, Seth Kramer, Seth Kramer, Daniel A. Miller, Daniel A. Miller, nan, nan"
185460,"nan, nan, nan, Bobcat Goldthwait, Bobcat Goldthwait, nan, nan, nan, nan, nan, nan, nan"
185465,"Eric Eason, Eric Eason"
185471,"Christopher Hatton, Christopher Hatton, nan, nan, nan, nan, nan, nan, Christopher Hatton, nan, Dolph Lundgren, nan"
185476,"Harun Farocki, Andrei Ujica"
185495,"Georg Fenady, nan, nan, nan, nan, nan, nan, nan"
185497,"Sofya Skya, Robert Crombie"
185546,"Ralph Thomas, nan, nan, nan, nan"
185562,"nan, Leander Haußmann, Leander Haußmann, Sven Regener, Sven Regener, nan, nan, nan, nan"
185564,"Allison Anders, nan, nan"
185567,"Jérôme Salle, Jérôme Salle, Julien Rappeneau, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
185574,"Louis C.K., Louis C.K., Louis C.K., nan, nan, nan"
185579,"Dziga Vertov, Dziga Vertov, Dziga Vertov, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
185591,"Jean Cocteau, Jean Cocteau"
185602,"nan, nan, nan, nan, nan, nan, Greg Finton, nan, nan, nan, nan, David Turnley, David Turnley, David Turnley, nan, nan, nan, nan, nan, nan"
185640,"nan, Vipul Amrutlal Shah, nan, Dilip Ghosh, nan, nan"
185644,Kirby Dick
185720,Theo Papadoulakis
185738,"Rodrigo Sorogoyen, Rodrigo Sorogoyen, Rodrigo Sorogoyen, nan, nan, nan, nan, nan"
185744,"Ryan Polito, Amy Schumer, Amy Schumer, nan"
185752,"Jürgen Goslar, nan, Jürgen Goslar, nan, nan"
185768,nan
185789,"nan, David Lynch, David Lynch, David Lynch, nan, nan, nan, nan, nan, Ron Howard, nan, Tony Krantz"
185843,"Jacques Perrin, nan, nan, nan, Paul Vecchiali, Paul Vecchiali"
185934,"nan, nan, nan, nan, nan, Richard Wallace, nan, nan, nan, nan"
185949,"Jacques Demy, Jacques Demy"
185987,"Shôhei Imamura, nan"
186019,William K.L. Dickson 
186066,"Luis Alcoriza, Luis Alcoriza, Luis Alcoriza, nan"
186079,"Dave Ohlson, Dave Ohlson, nan, nan, nan"
186121,Johanna Lee
186129,"Paul Wilmshurst, Paul Wilmshurst"
186161,"Ruben Alves, Ruben Alves, Hugo Gélin, Hugo Gélin, nan, nan"
186201,"Fred Niblo, Fred Niblo, nan, Fred Niblo, nan, nan, nan"
186227,"William K. Howard, nan, nan, nan, nan, nan"
186254,"Amardeep Kaleka, J.D. Seraphine"
186268,"Jean Yarbrough, nan, nan"
186279,"Rob Epstein, Jeffrey Friedman"
186292,"Auli Mantila, Auli Mantila"
186372,Robert Kramer
186399,"Jack McCoy, Jack McCoy"
186532,"Theodor Kotulla, Theodor Kotulla, nan, nan, nan, nan"
186584,Jeannot Szwarc
186585,"nan, Robert L. Lippert, Robert L. Lippert, nan, nan, nan, nan, Paul Landres, Paul Landres, nan, nan, nan, nan, nan, nan"
186592,Jamey Durham
186606,"Ryan Perez, nan"
186610,"Warren P. Sonoda, John Paul Tremblay, Robb Wells, Mike Smith"
186629,"Ruggero Maccari, Ettore Scola, Dino Risi, Dino Risi, Dino Risi"
186630,"Dino Risi, Ruggero Maccari, nan, Dino Risi, Ettore Scola"
186634,"Steve Wang, Steve Wang"
186691,"nan, nan, John Farrow"
186705,Marion Vernoux
186729,"Sylvain Chomet, nan, nan, nan, Sylvain Chomet, nan, nan, nan, nan, nan"
186738,Rogério Sganzerla
186747,"Vishal Bhardwaj, Vishal Bhardwaj, Vishal Bhardwaj, Vishal Bhardwaj, Vishal Bhardwaj, nan, nan, Kannan Iyer, nan, nan"
186755,Gerardo Herrero
186759,"Dylan Kidd, nan, nan"
186766,Chris Marker
186775,"nan, Reginald Le Borg, nan"
186809,"Mike Binder, Mike Binder"
186845,"Deborah Koons, Deborah Koons"
186869,"nan, Chris Walas, Richard Jefferies, nan, nan, nan, Mel Brooks, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Cole S. McKay, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
186881,"nan, nan, Lau Kar-Wing, Wong Jing"
186929,"Alex van Warmerdam, Alex van Warmerdam, nan, nan, nan, nan, nan"
186935,"nan, Amat Escalante, Amat Escalante, nan, nan, nan"
186970,"Mahamat-Saleh Haroun, Mahamat-Saleh Haroun"
186971,"Arnaud des Pallières, nan, nan, Arnaud des Pallières, nan, nan, nan, nan, Arnaud des Pallières, nan, nan, nan, nan"
186975,"nan, Lav Diaz, Lav Diaz, Lav Diaz, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
186976,"nan, nan, nan, nan, nan, Luis Figueroa, nan, nan, Diego Quemada-Díez, Diego Quemada-Díez, nan, nan, nan, nan, nan, nan, nan"
186982,Marco Ponti
186988,"Valeria Golino, Valeria Golino, nan, nan, nan"
186991,"Rebecca Zlotowski, nan, Rebecca Zlotowski, nan"
186992,"nan, nan, nan, Alain Guiraudie, Alain Guiraudie, nan, nan, nan"
186997,"Rithy Panh, nan, Rithy Panh"
187010,"nan, Tyler Glodt"
187017,"nan, Phil Lord, Christopher Miller, nan, nan, nan, nan, nan, Oren Uziel, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Phil Lord, Christopher Miller, nan, nan, nan, nan, nan, nan, nan, nan"
187022,"Jia Zhangke, Jia Zhangke, nan, nan, nan"
187028,"Hany Abu-Assad, Hany Abu-Assad, nan, nan, nan, nan, Hany Abu-Assad, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
187156,"Shane O'Sullivan, Shane O'Sullivan"
187219,"Ted Kotcheff, nan, nan"
187238,Donato Ursitti
187252,Vincent Lannoo
187263,"Fausto Brizzi, nan, Enrico Clerico Nasino, Fabio Guaglione, Fabio Guaglione, Fabio Resinaro, Fabio Resinaro, nan, nan, nan"
187276,"Amanda Gusack, Amanda Gusack, Amanda Gusack, Amanda Gusack"
187401,Ronny Yu
187422,"nan, San Kong, San Kong, nan"
187442,"Ricardo Maldonado, nan, nan"
187447,"Bitto Albertini, Bitto Albertini, Bitto Albertini, nan, nan, nan, nan, nan, nan, Jackie Chan, Kuei Chih-Hung, nan"
187458,"D.A. Pennebaker, Chris Hegedus, Erez Laufer"
187462,"Sean McNamara, nan"
187482,"nan, nan, nan, nan, nan, William Conrad, William Conrad, nan, nan, nan, nan"
187516,"William Beaudine, nan"
187537,Klaus Maeck
187541,"Jennifer Aniston, Laura Dern, Bonnie Hunt, Bryce Dallas Howard, Sharon Maguire, Ashley Judd, nan, nan, nan, nan, nan, nan, nan"
187569,Mike Leigh
187579,"Jamie Kastner, Jamie Kastner"
187596,"Steven Brill, nan, nan, nan, nan, nan, Steven Brill, nan, nan, nan, nan, nan, Perry Andelin Blake"
187602,"Paul Vecchiali, Paul Vecchiali, Paul Vecchiali, Paul Vecchiali, nan, nan, nan"
187628,"Måns Mårlind, Björn Stein, nan, nan, nan"
187633,"Giorgio Ferroni, nan, nan, Giorgio Ferroni, nan, nan"
187662,"nan, Yôji Yamada, Yôji Yamada, nan, nan, Emiko Hiramatsu, nan, nan, nan, nan, nan, nan, nan, nan"
187672,"Eric Judor, nan, nan, nan, nan, Ernesto Ona, Ernesto Ona, nan, nan, nan"
187737,"Gianfranco De Bosio, Gianfranco De Bosio, nan, nan"
187744,"nan, Cesare Zavattini, nan, Gianni Puccini"
187771,"Giorgio Stegani, nan"
187782,"Tracey Moffatt, Tracey Moffatt"
187790,"Roger Corman, Roger Corman, nan, Charles B. Griffith, nan, David Kramarsky, nan, nan, nan, nan, nan"
187851,Brett Piper
187897,"nan, Chang Cheh"
187927,"Paul Wright, Paul Wright, nan, nan"
187993,"Dick Huemer, Sid Marcus"
188001,"Ray Enright, nan, nan, nan, nan"
188044,Ric Esther Bienstock
188066,"William Cameron Menzies, nan, Clarence Brown, nan, nan, nan"
188102,"nan, nan, nan, nan, Lewin Webb, nan, nan, nan, Sidney J. Furie, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Andrew Chapman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, David Mitchell, nan, nan, nan, nan, nan"
188161,"Seth MacFarlane, nan, Seth MacFarlane, Seth MacFarlane, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
188166,"Jeremy Saulnier, Jeremy Saulnier, nan, nan, nan, Macon Blair, nan, nan, nan, Jeremy Saulnier, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
188180,"Mikko Kuparinen, nan, nan"
188183,Xue Xiaolu
188207,"nan, Boaz Davidson, Renny Harlin, Renny Harlin, Renny Harlin, nan, Danny Lerner, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
188222,"Doug Ellin, Doug Ellin, Steven Fierberg, Rob Weiss, Rob Weiss, Doug Ellin, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
188357,"Stefano Milla, Stefano Milla, Stefano Milla, nan, nan, nan, nan, nan, nan"
188392,"Seymour Kneitel, nan, nan"
188421,"John Das, Rachel Jardine, nan, nan, nan, nan, nan, nan, nan"
188465,"nan, nan, nan, nan, nan, nan, nan, Alfred Santell, nan, nan"
188468,"Mervyn LeRoy, nan, Delmer Daves"
188489,"James Nguyen, James Nguyen, Adam Deyoe, nan, nan, nan"
188505,"nan, nan, nan, Krzysztof Zanussi, Krzysztof Zanussi, nan, nan, nan"
188507,"Sean McNamara, Sean McNamara, nan"
188509,Ken Rodgers
188521,"Coky Giedroyc, Dick Clement, nan, Ian La Frenais"
188524,Michael Pattinson
188529,David Bezmozgis
188538,"Jeff Bleckner, nan, nan"
188540,"Vishnuvardhan, nan, Vishnuvardhan, nan, nan, nan, nan, nan"
188560,George Mendeluk
188588,Henry Jaglom
188589,"Henry Jaglom, Victoria Foyt"
188598,"Anthony Chen, Anthony Chen, Anthony Chen, nan, nan, nan, nan, nan, nan"
188640,"Sanjay Gupta, Sanjay Gupta"
188684,"Kon Ichikawa, nan"
188719,"Vidhu Vinod Chopra, Vidhu Vinod Chopra, Vidhu Vinod Chopra"
188758,"Katrin Gebbe, Katrin Gebbe"
188761,"Lucía Puenzo, Lucía Puenzo"
188765,"Hiner Saleem, Hiner Saleem, Hiner Saleem, nan"
188826,"Ronald F. Maxwell, nan, nan, Ronald F. Maxwell, nan, Kees Van Oostrum, nan, nan, nan, nan, Pierre Richard, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
188832,"Joe Ahearne, Joe Ahearne"
188836,Jimmy Shaw
188839,"nan, nan, nan, nan, Peter Engert, Peter Engert, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
188858,"Javier Rebollo, Javier Rebollo, nan"
188870,"David DeCoteau, David DeCoteau, nan, nan, nan"
188927,"J.J. Abrams, nan, Justin Lin, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Geoffrey Haley, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Peter Brown, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Justin Lin, nan, nan, nan, nan, nan, nan, nan"
188981,"Yasuzô Masumura, nan"
188984,"Lawrence Blume, Lawrence Blume, nan, nan"
188996,"Alfred E. Green, nan, nan, nan, nan, nan"
189005,"nan, Norman Z. McLeod, nan, nan"
189019,"Nick Quinn, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
189054,William K.L. Dickson 
189076,"Markku Pölönen, Markku Pölönen"
189080,nan
189133,"Robert Butler, nan, nan, nan, nan, nan, nan, nan, nan, nan"
189151,"Taisuke  Kawamura, nan"
189197,"Tom Hanks, nan, Steven Spielberg, nan, nan, nan, nan, nan, nan, Graham Yost, Graham Yost, Carl Franklin, nan, nan, David Nutter, Tim Van Patten, nan, nan, nan, nan, nan, nan, Jeremy Podeswa, Tony To, nan, nan, nan, nan, nan"
189204,Sanaa Hamri
189215,"Oliver Stone, Oliver Stone, nan, nan"
189225,William Klein
189227,"nan, nan, nan, Nalan Kumarasamy, Nalan Kumarasamy, Nalan Kumarasamy, nan, nan, nan, nan"
189242,"Aleksi Salmenperä, Aleksi Salmenperä"
189243,Fred F. Sears
189277,"Drew Tobia, Drew Tobia"
189279,"John Farrow, Crane Wilbur, nan, nan, nan, nan"
189291,"nan, José Luis García Sánchez"
189332,Gerardo Herrero
189334,"Miguel Hermoso, nan"
189359,Jeremy Marre
189364,Inés París
189420,Vsevolod Pudovkin
189472,Manuel Iborra
189498,Mark Neale
189505,"Dziga Vertov, nan"
189556,"Victor Kossakovsky, Victor Kossakovsky, Victor Kossakovsky, nan, nan, nan"
189584,"Billy Bitzer, D.W. Griffith"
189586,"Billy Bitzer, D.W. Griffith, nan"
189621,"nan, Herbert Brenon"
189650,"Charles Barton, nan, nan, nan"
189682,"John S. Robertson, nan, nan, nan, Cedric Gibbons, Merrill Pye, nan"
189696,Lee Savage
189723,"Leslie Stevens, Leslie Stevens"
189747,"Phie Ambo, Phie Ambo"
189755,"D.W. Young, D.W. Young"
189803,"nan, nan, nan, nan, nan, Maxime Giroux, Maxime Giroux, Maxime Giroux, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
189807,James H. White
189820,"William Heise, James H. White"
189875,Jon Jost
189888,"Robert Ellis Miller, nan, nan"
189996,Jacques Becker
190000,"Léo Lania, Albrecht Viktor Blum, Albrecht Viktor Blum"
190091,"nan, Gustav Machatý, nan"
190148,John Corry
190152,Claude Friese-Greene
190160,Jack Conway
190163,"nan, James Cruze, James Cruze, Dorothy Arzner, nan, nan, nan, nan"
190165,Victor Saville
190167,"nan, Eric Byler, Eric Byler, Eric Byler, Eric Byler, Eric Byler, Annabel Park, Annabel Park, Annabel Park, nan, nan, nan, nan"
190173,"John Byrum, John Byrum, nan, nan, nan, nan, nan, nan, nan, nan, nan, Jack Fisk, nan, nan, nan, nan, nan"
190183,George Randol
190213,"Govind Nihalani, nan, nan, nan, nan, Govind Nihalani, nan"
190250,Rob McLellan
190269,"Lewis Milestone, nan, nan"
190326,Kote Mardjanishvili
190341,"Teuvo Tulio, Valentin Vaala, Valentin Vaala"
190352,"nan, Hal Roach, Robert F. McGowan, Robert F. McGowan, nan, nan, nan"
190407,"nan, Robert Z. Leonard, nan"
190410,"Marco Pozzi, nan, nan"
190469,"nan, Emilis Velyvis, Emilis Velyvis, Emilis Velyvis, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
190474,"nan, nan, nan, nan, Irving Allen, Ken Annakin, nan, nan, nan, nan, nan, nan, nan, nan, nan"
190496,"Wiktor Grodecki, Wiktor Grodecki, nan, nan"
190553,"Alexandre Promio, Alexandre Promio"
190582,"James H. White, William Heise, James H. White"
190605,Edwin S. Porter
190681,"Olivier Treiner, Olivier Treiner"
190683,Georges Méliès
190754,"nan, nan, nan, Erik Matti, Erik Matti, nan"
190795,Timothy L. Anderson
190817,"Antonin Peretjatko, nan, Antonin Peretjatko, nan, Antonin Peretjatko"
190824,"Charles Nemes, nan, nan, nan, nan, nan, nan, nan, nan, nan"
190847,"nan, nan, nan, nan, nan, nan, nan, nan, nan, Ruairi Robinson, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Richard Sale, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
190853,"Katell Quillévéré, Katell Quillévéré, nan, nan, nan"
190859,"nan, Clint Eastwood, nan, nan, nan, Tom Stern, nan, nan, nan, nan, nan, Clint Eastwood, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Stephen S. Campanelli, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
190868,"Velcrow Ripper, Velcrow Ripper"
190870,"Serge Bozon, nan, Serge Bozon, Axelle Ropert, nan, nan"
190876,"Stéphane LaFleur, Sébastien Pilote, Sébastien Pilote, nan"
190880,"Guillaume Gallienne, Guillaume Gallienne, Guillaume Gallienne, nan, nan"
190883,D.W. Griffith
190906,"nan, John Harlow, nan"
190913,"Sam Auster, Sam Auster, nan"
190940,"Karan Johar, Zoya Akhtar, Anurag Kashyap, Dibakar Banerjee"
190945,"Rosshan Andrrews, nan, nan, nan, nan, nan"
190946,Harmony Korine
190950,Sam Hoare
190955,"Guillaume Canet, Guillaume Canet, James Gray, nan, nan, Guillaume Canet, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Rodolphe Lauga, nan, nan, nan, nan, nan, nan, nan, nan, Christophe Offenstein, nan"
190967,"Michelle Schumacher, nan, nan, nan"
191024,"Jeff Smith, Jeff Smith, nan"
191037,nan
191060,"Johan van der Keuken, Johan van der Keuken, Johan van der Keuken"
191068,"Billy Bitzer, D.W. Griffith, D.W. Griffith"
191094,"Frank Merle, Frank Merle"
191096,"Aleksandr Pavlovskiy , nan, nan"
191104,"nan, nan, Jim Taihuttu, Jim Taihuttu, nan, nan, nan, nan, nan"
191112,"Satish Rajwade, Satish Rajwade"
191120,"nan, Jay Chapman"
191121,"nan, nan, nan, Anand L Rai, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
191185,"Marcos Bernstein, Marcos Bernstein, nan, nan, nan, nan, nan"
191186,"nan, nan, nan, Albert Lewin, Albert Lewin, Albert Lewin, nan, René Cardona, nan, nan, nan, nan"
191231,"Benjamin Carland, Benjamin Carland"
191293,"Nils Malmros, nan, nan, Nils Malmros, nan, nan, nan, nan, nan"
191294,"nan, nan, Lukas Moodysson, Lukas Moodysson, nan, nan, Michal Leszczylowski, nan, nan, nan, nan, nan, nan, nan, nan"
